Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
16/06/2022 12:24:52,Net Banking,Entertainment,Games,Origami workshop intensive,5367,Expense,NPR
09/11/2020 14:28:27,Net Banking,Utilities,Internet,Installing a new light fixture,2797,Expense,NPR
17/04/2021 22:54:48,Mobile Banking,Education,Stationery,Fee for re-checking or re-totaling exam papers,12997,Expense,NPR
20/10/2021 02:34:41,Credit Card,Shopping,Electronics,Watch from a store in Durbar Marg,82657,Expense,NPR
13/05/2023 03:17:54,Mobile Banking,Transportation,Bus,Differential oil service,13965,Expense,NPR
12/01/2023 19:09:38,Khalti,Entertainment,Movies,Amusement park rides,2243,Expense,NPR
12/01/2021 10:57:24,Net Banking,Utilities,Electricity,Buying kerosene for a stove or lamp,3606,Expense,NPR
30/01/2023 14:27:10,Debit Card,Entertainment,Streaming,Scavenger hunt app premium,599,Expense,NPR
19/02/2020 15:40:31,Credit Card,Entertainment,Games,Elephant safari in Chitwan National Park,8684,Expense,NPR
08/02/2021 12:11:42,IME Pay,Health,Lab Tests,Korean Oriental Medicine center,15356,Expense,NPR
20/08/2021 03:34:09,Cash,Health,Health Insurance,Bronchoscopy procedure,14210,Expense,NPR
14/08/2021 08:43:55,Khalti,Health,Doctor Visit,Social skills training group,37395,Expense,NPR
03/04/2022 08:26:13,UPI,Shopping,Clothing,Prayer flags and beads,4102,Expense,NPR
21/06/2020 14:52:07,UPI,Shopping,Clothing,"Jewelry purchase (gold, silver, fashion)",51345,Expense,NPR
23/01/2022 18:24:18,Khalti,Food,Groceries,School tiffin expenses for kids,4309,Expense,NPR
01/03/2021 18:09:51,Net Banking,Utilities,Water,Biogas stove conversion,6470,Expense,NPR
29/07/2020 16:54:49,UPI,Entertainment,Events,Reading challenge app premium,3399,Expense,NPR
21/02/2022 19:04:58,Credit Card,Utilities,Water,Replacing a fuse,2262,Expense,NPR
27/06/2022 18:44:55,Khalti,Health,Doctor Visit,Medical billing advocate,47062,Expense,NPR
08/09/2020 15:59:43,Debit Card,Education,Stationery,"Subscription to a research database (e.g., JSTOR)",22854,Expense,NPR
09/03/2023 11:55:30,Mobile Banking,Transportation,Micro,Seat cover fitting,4943,Expense,NPR
19/08/2022 09:45:33,Khalti,Food,Beverages,Coffee from Himalayan Java,2307,Expense,NPR
02/03/2022 19:22:11,Debit Card,Shopping,Personal Care,"Home decoration items (e.g., curtains, cushions)",12849,Expense,NPR
24/04/2022 10:47:12,eSewa,Health,Health Insurance,Chiropractor visit,15255,Expense,NPR
30/11/2024 02:50:26,Credit Card,Food,Beverages,Chowmein from a street stall,214,Expense,NPR
11/08/2021 04:14:19,IME Pay,Food,Beverages,Kimchi ingredients fresh,1707,Expense,NPR
11/01/2023 15:46:09,IME Pay,Utilities,Gas,Rechargeable fan purchase,7030,Expense,NPR
27/07/2022 00:33:10,Debit Card,Health,Pharmacy,Occipital nerve block,45098,Expense,NPR
25/05/2021 18:36:01,Credit Card,Food,Dining Out,Welcome drink at an event,2390,Expense,NPR
16/07/2021 02:47:44,IME Pay,Utilities,Electricity,Radon testing kit,6406,Expense,NPR
31/12/2023 08:22:17,Credit Card,Education,Tuition,Contribution for a class party or picnic,22201,Expense,NPR
17/07/2023 04:48:17,IME Pay,Education,Courses,School bus fee,30385,Expense,NPR
19/06/2022 06:04:40,Cash,Entertainment,Games,Contribution to a community event,682,Expense,NPR
20/08/2024 17:33:26,Debit Card,Entertainment,Movies,Renting a party venue,7480,Expense,NPR
26/11/2023 14:04:22,Mobile Banking,Entertainment,Events,Buying a drone,1368,Expense,NPR
13/09/2020 01:20:36,Credit Card,Food,Groceries,Crab from coastal import,973,Expense,NPR
04/03/2022 01:18:46,Debit Card,Shopping,Electronics,Coffee maker,18506,Expense,NPR
07/06/2020 10:14:19,Net Banking,Utilities,Electricity,Energy audit service fee,6229,Expense,NPR
29/04/2023 12:35:30,UPI,Shopping,Electronics,"Jewelry purchase (gold, silver, fashion)",23004,Expense,NPR
15/12/2022 02:30:37,Khalti,Shopping,Clothing,Tent and sleeping bag for camping,30975,Expense,NPR
31/03/2023 00:46:03,Cash,Utilities,Phone,Harmonic filter installation,2382,Expense,NPR
11/09/2023 22:55:58,Debit Card,Entertainment,Games,British Council movie night,6303,Expense,NPR
01/08/2022 18:40:25,Credit Card,Food,Snacks,Dal bhat at local thakali restaurant,1410,Expense,NPR
20/08/2023 22:17:15,UPI,Entertainment,Games,Crunchyroll anime subscription,752,Expense,NPR
14/10/2020 01:38:05,Net Banking,Health,Health Insurance,Lymphedema therapy,48572,Expense,NPR
02/06/2020 19:07:50,Mobile Banking,Shopping,Electronics,"Haircare products (oil, conditioner)",98440,Expense,NPR
27/04/2023 09:15:01,Credit Card,Shopping,Clothing,Glucometer,6100,Expense,NPR
06/06/2024 09:18:10,eSewa,Food,Dining Out,Fennel seeds (saunf),2110,Expense,NPR
26/05/2024 11:43:02,UPI,Food,Beverages,Gundruk and dhido ingredients purchase,3541,Expense,NPR
21/05/2020 08:19:00,Net Banking,Utilities,Phone,Bill for piped natural gas (if available),2173,Expense,NPR
02/03/2024 05:48:42,Mobile Banking,Health,Lab Tests,Ostomy supplies monthly,48244,Expense,NPR
18/07/2022 17:57:23,IME Pay,Health,Pharmacy,Medical crowdfunding platform fee,49668,Expense,NPR
20/05/2024 08:24:19,IME Pay,Entertainment,Events,Visiting a science museum,1308,Expense,NPR
11/06/2023 08:11:08,IME Pay,Shopping,Personal Care,Buying a new wallet,74837,Expense,NPR
26/11/2020 16:14:11,UPI,Food,Snacks,Laphing in Boudha,1911,Expense,NPR
22/08/2022 18:30:51,Khalti,Shopping,Electronics,Lunch box,61882,Expense,NPR
13/07/2022 10:19:59,IME Pay,Entertainment,Games,Yarn for knitting or crocheting,7523,Expense,NPR
26/02/2021 21:55:58,Credit Card,Education,Books,Fee for a seminar by a visiting professor,15229,Expense,NPR
03/11/2022 08:53:22,Credit Card,Health,Health Insurance,Orphan drug access program,17509,Expense,NPR
04/02/2023 19:19:36,IME Pay,Education,Courses,Printing business cards for networking,14523,Expense,NPR
27/09/2021 02:09:39,UPI,Transportation,Taxi,Senior citizen transport discount,2062,Expense,NPR
01/09/2024 20:32:52,Net Banking,Transportation,Micro,Fuel expense for a long road trip,6245,Expense,NPR
21/04/2021 08:33:21,Cash,Entertainment,Streaming,Ping pong table outdoor,7963,Expense,NPR
08/07/2024 18:09:06,Khalti,Entertainment,Events,Open mic registration,9820,Expense,NPR
13/01/2024 02:05:10,Mobile Banking,Utilities,Water,Grid-tie inverter installation,5905,Expense,NPR
14/03/2022 20:06:01,Cash,Health,Doctor Visit,Couples counseling intensive,25290,Expense,NPR
20/06/2021 00:45:03,Net Banking,Education,Stationery,Purchase of a world map or globe,42177,Expense,NPR
17/02/2022 17:59:10,Credit Card,Health,Lab Tests,Dermal filler injections,29176,Expense,NPR
21/09/2023 05:03:22,Credit Card,Health,Health Insurance,Cost of custom-made orthotics,1903,Expense,NPR
03/03/2021 07:32:31,Debit Card,Education,Tuition,Fee for a certification exam,9764,Expense,NPR
10/04/2024 16:36:06,Mobile Banking,Shopping,Household,"Dental care (toothpaste, toothbrush, mouthwash)",1622,Expense,NPR
30/06/2022 01:17:38,Cash,Health,Doctor Visit,Dialectical behavior therapy,17835,Expense,NPR
29/11/2022 13:41:51,Cash,Transportation,Fuel,Convertible top repair,4735,Expense,NPR
23/08/2020 12:59:53,IME Pay,Entertainment,Events,Disney+ Hotstar subscription,5465,Expense,NPR
14/11/2022 05:28:50,UPI,Utilities,Internet,Auto-attendant setup,3000,Expense,NPR
30/05/2021 08:03:11,Mobile Banking,Education,Stationery,Mind mapping software subscription,41095,Expense,NPR
12/12/2022 14:25:14,Khalti,Food,Beverages,Herbal tea bags box,252,Expense,NPR
09/10/2021 14:02:29,Debit Card,Food,Snacks,Service charge at a restaurant,1148,Expense,NPR
07/09/2022 09:27:09,UPI,Shopping,Personal Care,Webcam for online meetings,77801,Expense,NPR
28/12/2022 20:48:07,eSewa,Transportation,Micro,Bus fare to a tourist destination,2152,Expense,NPR
08/11/2020 18:13:11,UPI,Food,Beverages,Fresh juice combinations,1298,Expense,NPR
27/01/2023 05:28:25,Mobile Banking,Education,Courses,Buying a uniform for an internship,14665,Expense,NPR
23/01/2023 11:00:11,Credit Card,Transportation,Bus,Sand ladder purchase,8161,Expense,NPR
06/11/2020 00:05:03,Net Banking,Utilities,Water,Membrane replacement RO,5994,Expense,NPR
28/05/2020 23:21:57,eSewa,Food,Snacks,Snacks for a road trip,703,Expense,NPR
02/07/2020 02:30:03,Credit Card,Food,Dining Out,Masoor dal varieties,1313,Expense,NPR
20/04/2022 11:10:42,IME Pay,Health,Pharmacy,Chiropractor visit,26917,Expense,NPR
13/11/2021 07:03:23,Credit Card,Transportation,Bus,Import duty for vehicle parts,13567,Expense,NPR
04/01/2024 01:46:32,eSewa,Transportation,Taxi,Baby carrier for bike,10991,Expense,NPR
17/03/2023 08:58:22,eSewa,Food,Dining Out,Honey bottle purchase,818,Expense,NPR
11/07/2021 17:18:01,Net Banking,Food,Beverages,Kombucha SCOBY purchase,602,Expense,NPR
10/02/2022 21:57:08,Cash,Utilities,Water,Antivirus software renewal,913,Expense,NPR
04/10/2024 22:23:31,UPI,Shopping,Clothing,"Jewelry purchase (gold, silver, fashion)",51865,Expense,NPR
12/01/2024 06:12:18,Credit Card,Utilities,Electricity,Domain name renewal fee,1286,Expense,NPR
09/10/2021 08:18:19,Cash,Utilities,Electricity,SEO tools subscription,3819,Expense,NPR
09/05/2022 17:12:54,Cash,Food,Dining Out,Coffee syrups variety,3825,Expense,NPR
07/02/2020 00:11:15,Net Banking,Shopping,Clothing,Khukuri as a souvenir,49140,Expense,NPR
16/03/2023 10:50:24,Debit Card,Entertainment,Events,Tickets for a cultural program by an embassy,7228,Expense,NPR
04/09/2020 18:47:45,Credit Card,Entertainment,Streaming,"Model building kit (cars, planes)",443,Expense,NPR
07/10/2024 09:28:08,Cash,Food,Snacks,Cinnamon sticks Ceylon,329,Expense,NPR
05/07/2021 07:26:54,Credit Card,Food,Dining Out,Dried fish varieties,1607,Expense,NPR
02/10/2022 23:23:59,Credit Card,Food,Beverages,Coffee syrups variety,772,Expense,NPR
06/04/2021 21:37:06,Net Banking,Health,Health Insurance,Medicare National Hospital consultation,47468,Expense,NPR
20/04/2020 11:19:26,Cash,Shopping,Personal Care,Fabric for curtains,18508,Expense,NPR
09/10/2023 14:05:52,Net Banking,Entertainment,Events,Apple TV+ subscription,7589,Expense,NPR
11/10/2021 11:02:00,Debit Card,Utilities,Water,Domain name renewal fee,1073,Expense,NPR
31/12/2020 17:43:00,eSewa,Shopping,Clothing,Bathroom scale,39063,Expense,NPR
24/09/2022 07:26:31,Mobile Banking,Education,Tuition,"Graduation ceremony fee (gown rental, photos)",1304,Expense,NPR
01/06/2024 21:21:42,UPI,Entertainment,Games,Metal festival day pass,9654,Expense,NPR
05/09/2023 05:25:12,UPI,Health,Pharmacy,Patan Academy of Health Sciences,32273,Expense,NPR
12/06/2023 09:51:40,Credit Card,Utilities,Gas,Social media management tool,7530,Expense,NPR
26/07/2022 21:08:57,Credit Card,Education,Tuition,Lab coat and equipment for science student,29659,Expense,NPR
01/07/2020 01:07:17,Cash,Utilities,Electricity,Virtual power plant enrollment,5729,Expense,NPR
05/02/2024 16:35:24,IME Pay,Entertainment,Games,Sewing machine purchase,1379,Expense,NPR
15/11/2024 23:23:19,Mobile Banking,Food,Dining Out,Shankarpali for Tihar,3787,Expense,NPR
24/05/2020 08:24:10,UPI,Food,Groceries,Kirana shopping from local pasal,281,Expense,NPR
12/10/2020 01:33:04,Cash,Entertainment,Games,Canyoning trip fee,5127,Expense,NPR
22/01/2022 07:26:42,Mobile Banking,Entertainment,Games,Patan Museum entry fee,3968,Expense,NPR
26/08/2020 02:18:35,Khalti,Entertainment,Games,Snorkeling gear purchase,2366,Expense,NPR
13/01/2024 23:14:04,Net Banking,Health,Lab Tests,Psychedelic therapy research,41562,Expense,NPR
08/10/2023 22:40:19,Mobile Banking,Shopping,Clothing,Rice cooker,42505,Expense,NPR
06/07/2022 13:46:44,IME Pay,Health,Pharmacy,Laser skin resurfacing,47714,Expense,NPR
17/04/2023 01:40:53,IME Pay,Entertainment,Movies,Trance party ticket,7892,Expense,NPR
28/07/2024 21:41:29,Cash,Education,Books,"Stapler, punch machine, and office pins",32851,Expense,NPR
31/05/2020 21:37:23,Cash,Health,Lab Tests,CT scan fee,46877,Expense,NPR
03/12/2023 12:50:13,Mobile Banking,Entertainment,Games,Debate society fee,1520,Expense,NPR
21/10/2023 00:32:49,Mobile Banking,Food,Beverages,Mula (radish) and leaves,1502,Expense,NPR
14/06/2024 21:01:25,Cash,Health,Health Insurance,Holter monitor testing,41814,Expense,NPR
01/06/2024 09:26:40,Net Banking,Health,Lab Tests,Patient rights advocate,3781,Expense,NPR
14/03/2023 01:37:52,Credit Card,Health,Pharmacy,Botox for chronic migraines,16368,Expense,NPR
31/03/2024 18:25:41,Cash,Shopping,Personal Care,Protein powder and fitness supplements,55105,Expense,NPR
24/07/2020 01:08:02,IME Pay,Food,Dining Out,Jimbu (Himalayan herb),4128,Expense,NPR
15/05/2020 19:29:49,Debit Card,Shopping,Electronics,Maternity clothes,30375,Expense,NPR
10/06/2023 05:12:57,UPI,Education,Courses,Fee for obtaining a recommendation letter,28722,Expense,NPR
12/11/2021 10:39:11,Khalti,Transportation,Parking,ABS sensor cleaning,12956,Expense,NPR
10/01/2023 04:37:49,IME Pay,Entertainment,Events,MIDI keyboard controller,8868,Expense,NPR
18/06/2022 21:26:13,UPI,Health,Health Insurance,"Orthopedic support (e.g., knee brace)",24044,Expense,NPR
04/09/2022 18:21:02,Debit Card,Entertainment,Movies,Rock climbing gear purchase,1597,Expense,NPR
12/09/2021 07:36:11,Mobile Banking,Health,Lab Tests,Dental insurance premium,40420,Expense,NPR
21/11/2023 23:05:35,Mobile Banking,Food,Groceries,Refill of drinking water jar (20L),4805,Expense,NPR
06/03/2024 23:10:03,Credit Card,Education,Tuition,Software license for a student,30965,Expense,NPR
18/05/2020 08:29:36,Mobile Banking,Utilities,Internet,Sediment filter cartridge,5604,Expense,NPR
06/07/2020 18:09:46,Net Banking,Utilities,Electricity,Trenching service for utilities,1917,Expense,NPR
01/09/2020 17:33:01,Credit Card,Food,Groceries,Thyme for cooking,2852,Expense,NPR
02/09/2024 16:51:30,UPI,Utilities,Electricity,Electricity for an electric vehicle charging,321,Expense,NPR
03/12/2022 04:25:50,IME Pay,Health,Doctor Visit,Continuous glucose monitor,32907,Expense,NPR
05/01/2023 08:55:37,Mobile Banking,Transportation,Parking,Pathao food delivery charge (transport portion),14252,Expense,NPR
09/02/2020 20:02:50,Cash,Health,Lab Tests,Arthritis management program,25734,Expense,NPR
28/09/2022 12:53:11,eSewa,Utilities,Internet,Cooling bill for summer months,3940,Expense,NPR
15/12/2024 09:09:50,Debit Card,Utilities,Electricity,Carbon credit purchase,3920,Expense,NPR
29/06/2021 23:54:40,UPI,Utilities,Internet,Charcoal purchase for heating/cooking,5617,Expense,NPR
04/10/2024 10:57:46,Mobile Banking,Food,Dining Out,Salami for sandwiches,1129,Expense,NPR
10/09/2021 05:18:52,Khalti,Utilities,Water,Vianet internet bill,7398,Expense,NPR
01/09/2022 14:51:15,Cash,Shopping,Household,Laptop repair cost,11555,Expense,NPR
03/09/2020 15:47:42,Khalti,Shopping,Electronics,Hiring a seamstress for home furnishings,4843,Expense,NPR
29/02/2024 03:09:39,Credit Card,Food,Snacks,Maida for special dishes,2873,Expense,NPR
03/03/2021 14:39:35,Debit Card,Food,Snacks,Food court meal at a mall,1075,Expense,NPR
08/06/2024 18:25:10,Credit Card,Utilities,Gas,Commercial utility rate consultant,834,Expense,NPR
14/02/2024 09:50:48,Mobile Banking,Health,Health Insurance,Iron supplements for anemia,24834,Expense,NPR
16/11/2021 04:23:50,IME Pay,Shopping,Clothing,Buying a new wallet,82184,Expense,NPR
25/06/2022 13:53:52,Mobile Banking,Entertainment,Games,Boating on Fewa Lake,7205,Expense,NPR
01/02/2024 22:03:53,Credit Card,Shopping,Household,Storage containers for the kitchen,19355,Expense,NPR
01/02/2024 11:18:04,eSewa,Entertainment,Games,Google Play Pass,5151,Expense,NPR
06/12/2021 06:42:06,IME Pay,Education,Books,UI/UX design course,39334,Expense,NPR
03/06/2024 11:14:31,Credit Card,Entertainment,Streaming,e-book purchase,7708,Expense,NPR
23/08/2020 09:01:17,Mobile Banking,Utilities,Gas,Paying utility bill for parents,2187,Expense,NPR
08/04/2023 23:29:37,IME Pay,Food,Groceries,Restaurant grade ingredients,3144,Expense,NPR
31/03/2022 11:04:59,Credit Card,Transportation,Bus,Replacing a headlight bulb,1040,Expense,NPR
05/10/2022 17:40:08,Mobile Banking,Entertainment,Streaming,MasterClass online learning,3364,Expense,NPR
16/01/2023 06:36:52,Khalti,Food,Groceries,Christmas dinner with family,3268,Expense,NPR
02/03/2020 22:03:26,Debit Card,Utilities,Water,Voicemail to email service,6613,Expense,NPR
13/10/2021 13:41:34,Cash,Education,Tuition,Barista training course fee,47530,Expense,NPR
02/10/2024 05:02:20,Credit Card,Education,Stationery,Sheet music purchase,3510,Expense,NPR
25/11/2023 06:15:51,Credit Card,Health,Pharmacy,Fitness assessment at a gym,18151,Expense,NPR
25/02/2021 09:15:05,Net Banking,Utilities,Water,Cost of insulating water pipes for winter,2782,Expense,NPR
19/05/2023 08:57:32,Cash,Shopping,Electronics,Laptop purchase,43741,Expense,NPR
15/07/2022 17:33:44,Debit Card,Entertainment,Movies,Stand-up paddleboard rental,8331,Expense,NPR
03/01/2023 10:16:31,Net Banking,Shopping,Electronics,Thangka painting purchase,52296,Expense,NPR
26/09/2023 02:31:47,IME Pay,Food,Beverages,Fermentation jars purchase,812,Expense,NPR
07/02/2021 14:58:17,Khalti,Food,Beverages,Smoked meat purchase,3882,Expense,NPR
09/04/2020 17:28:15,Cash,Health,Health Insurance,Nepal Eye Hospital check-up,9766,Expense,NPR
06/12/2023 05:08:24,Credit Card,Utilities,Electricity,Fax to email service,3050,Expense,NPR
25/09/2024 05:57:39,Khalti,Transportation,Micro,Racing stripes installation,6424,Expense,NPR
30/12/2020 22:40:47,IME Pay,Utilities,Internet,TDS meter purchase,1367,Expense,NPR
09/02/2020 22:12:49,eSewa,Entertainment,Movies,Animation festival ticket,1142,Expense,NPR
06/08/2021 05:59:11,Debit Card,Food,Dining Out,Lunch at an INGO canteen,3710,Expense,NPR
01/10/2020 04:38:22,Mobile Banking,Entertainment,Movies,Backstage pass experience,7297,Expense,NPR
07/11/2020 07:24:25,Net Banking,Utilities,Electricity,Fee for changing a mobile number,6794,Expense,NPR
30/12/2024 16:54:55,Cash,Transportation,Fuel,Power window motor replacement,13789,Expense,NPR
15/04/2020 13:45:54,eSewa,Food,Snacks,Restaurant grade ingredients,640,Expense,NPR
23/01/2023 19:13:27,Khalti,Transportation,Taxi,Tire rotation service,1810,Expense,NPR
08/08/2023 21:34:53,IME Pay,Utilities,Internet,UPS system installation commercial,2111,Expense,NPR
12/08/2021 18:03:44,Cash,Transportation,Parking,Veterinary mobile clinic,6522,Expense,NPR
26/12/2022 14:21:22,Debit Card,Shopping,Household,"Shaving supplies (razor, cream)",45161,Expense,NPR
11/07/2021 13:23:46,Cash,Health,Lab Tests,Visit to CIWEC Clinic for travel medicine,29313,Expense,NPR
31/10/2024 05:03:23,eSewa,Education,Tuition,UI/UX design course,35874,Expense,NPR
28/01/2023 14:41:20,Mobile Banking,Education,Books,Buying past question papers (old is gold),21728,Expense,NPR
28/12/2024 01:09:04,Cash,Transportation,Parking,Racing license fee amateur,2083,Expense,NPR
05/08/2024 16:03:06,Mobile Banking,Food,Groceries,Kerau (peas) seasonal,1272,Expense,NPR
22/04/2023 22:31:08,UPI,Food,Groceries,Baking essentials refill,4751,Expense,NPR
28/11/2022 14:03:28,Mobile Banking,Education,Books,Robotics class for kids,4997,Expense,NPR
27/09/2020 05:06:26,Credit Card,Entertainment,Games,Buying art from a local artist,7249,Expense,NPR
25/02/2020 06:08:29,IME Pay,Education,Books,Donation to an educational NGO,31654,Expense,NPR
